nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Secret Intention,Guerlain,,2001.0,3.53,136,"['fresh', 'aromatic', 'floral', 'white floral', 'citrus', 'vanilla', 'warm spicy', 'green', 'woody', 'powdery']",unisex,long lasting,average,ok,"['Coriander', 'Cardamom', 'Tea', 'Bergamot', 'Lemon']","['Neroli', 'Jasmine', 'Peony']","['Vanilla', 'Tonka Bean', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Secret-Intention-3347.html
Sous le Vent,Guerlain,Jacques Guerlain,1933.0,4.36,314,"['aromatic', 'citrus', 'green', 'floral', 'lavender', 'fresh spicy', 'woody', 'anis', 'herbal', 'iris']",unisex,moderate,average,ok,"['Lavender', 'Bergamot', 'Tarragon']","['Carnation', 'Jasmine', 'Green Notes']","['Woodsy Notes', 'Iris']",https://www.fragrantica.com/perfume/Guerlain/Sous-le-Vent-5400.html
Souvenir d'Orchidée,Guerlain,Delphine Jelk,2024.0,1.64,22,"['powdery', 'musky', 'amber', 'earthy', 'white floral', 'iris', 'marine', 'mossy', 'aromatic']",unisex,very weak,,way overpriced,"['Jasmine Sambac', 'Angelica', 'Aquatic notes']","['Moss', 'Powdery Notes', 'Iris']","['Musk', 'Amber']",https://www.fragrantica.com/perfume/Guerlain/Souvenir-d-Orchidee-98371.html
Terracotta Eau Sous Le Vent,Guerlain,,2009.0,4.14,154,"['white floral', 'fruity', 'sweet']",female,weak,average,,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Terracotta-Eau-Sous-Le-Vent-5883.html
Terracotta Le Parfum,Guerlain,Thierry Wasser,2014.0,4.07,"5,759","['white floral', 'sweet', 'vanilla', 'yellow floral', 'coconut']",female,moderate,average,ok,"['Tiare Flower', 'Bergamot', 'Coconut']","['Jasmine', 'Ylang-Ylang', 'Orange Blossom']","['Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Guerlain/Terracotta-Le-Parfum-24785.html
Terracotta Voile d'Été (No.25,Quand Vient l'Été),Jean-Paul Guerlain,1999.0,4.13,479,"['floral', 'warm spicy', 'vanilla', 'white floral', 'powdery', 'yellow floral', 'sweet', 'aromatic', 'iris', 'green']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Terracotta-Voile-d-Ete-No-25-Quand-Vient-l-Ete-2615.html
Voilette de Madame,Guerlain,Jacques Guerlain,1901.0,4.2,20,"['powdery', 'woody', 'violet', 'yellow floral', 'iris', 'floral', 'sweet', 'earthy']",,,average,,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Voilette-de-Madame-11305.html
With Love,Guerlain,,2003.0,3.85,168,"['floral', 'woody', 'citrus', 'white floral', 'musky', 'powdery', 'soft spicy', 'animalic']",female,moderate,average,,"['Lemon', 'Mandarin Orange']","['Lily', 'Freesia']","['Musk', 'Cedar', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/With-Love-2614.html
Xi'an,Guerlain,Thierry Wasser,2021.0,3.1,39,"['woody', 'floral', 'powdery', 'warm spicy']",female,very weak,average,way overpriced,['Bamboo'],['Floral Notes'],['Sandalwood'],https://www.fragrantica.com/perfume/Guerlain/Xi-an-65980.html
Cuir Intense,Guerlain,Thierry Wasser,2024.0,4.01,186,"['leather', 'woody', 'tobacco', 'animalic', 'floral', 'fruity', 'smoky', 'powdery', 'sweet']",male,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Cuir-Intense-96469.html
Épices Exquises,Guerlain,Thierry Wasser,2024.0,3.66,83,"['warm spicy', 'woody', 'aromatic', 'powdery']",unisex,moderate,average,ok,"['Pink Pepper', 'Cardamom']",['Black Pepper'],"['Patchouli', 'Sandalwood', 'Oud']",https://www.fragrantica.com/perfume/Guerlain/Epices-Exquises-96473.html
Oud Essentiel,Guerlain,Thierry Wasser,2024.0,4.06,136,"['oud', 'leather', 'animalic', 'smoky']",male,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Oud-Essentiel-96471.html
Patchouli Ardent,Guerlain,Thierry Wasser,2024.0,4.21,135,"['patchouli', 'rose', 'woody', 'warm spicy', 'leather', 'earthy', 'musky', 'balsamic', 'animalic', 'floral']",unisex,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Patchouli-Ardent-96472.html
Rose Amira,Guerlain,Delphine Jelk,2024.0,4.12,383,"['rose', 'patchouli', 'woody', 'warm spicy', 'amber', 'floral', 'musky', 'balsamic', 'earthy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Rose-Amira-90836.html
Santal Royal,Guerlain,Thierry Wasser,2024.0,4.14,303,"['rose', 'woody', 'oud', 'leather', 'white floral', 'powdery', 'floral', 'warm spicy', 'animalic']",unisex,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Santal-Royal-96470.html
Santal Royal Hair Mist,Guerlain,Thierry Wasser,2024.0,4.55,20,"['rose', 'oud', 'woody', 'powdery', 'floral', 'warm spicy']",unisex,moderate,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Santal-Royal-Hair-Mist-96474.html
Aqua Allegoria Angelique Lilas,Guerlain,Jean-Paul Guerlain,2007.0,3.9,510,"['musky', 'floral', 'powdery', 'amber', 'woody', 'fresh', 'soft spicy', 'sweet', 'white floral', 'vanilla']",female,moderate,average,ok,"['Pink Pepper', 'Jasmine', 'Orange']","['Ylang-Ylang', 'Lilac', 'Angelica']","['Heliotrope', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Angelique-Lilas-2088.html
Aqua Allegoria Anisia Bella,Guerlain,Aurélien Guichard,2004.0,3.73,272,"['soft spicy', 'fresh spicy', 'anis', 'green', 'aromatic', 'citrus', 'powdery', 'floral', 'fresh', 'woody']",unisex,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Anisia-Bella-572.html
Aqua Allegoria Bergamote Calabria,Guerlain,Delphine Jelk,2017.0,4.01,"1,928","['citrus', 'warm spicy', 'aromatic', 'fresh spicy', 'woody', 'green', 'musky']",unisex,moderate,average,ok,"['Calabrian bergamot', 'Petitgrain']","['Cardamom', 'Ginger']","['Woody Notes', 'White Musk']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Bergamote-Calabria-43596.html
Aqua Allegoria Bouquet de Mai,Guerlain,Thierry Wasser,2012.0,3.79,321,"['white floral', 'green', 'citrus', 'fresh']",female,moderate,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Bouquet-de-Mai-16034.html
Aqua Allegoria Bouquet Numero 1,Guerlain,Thierry Wasser,2010.0,3.66,132,"['white floral', 'fruity', 'green', 'fresh', 'sweet']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Bouquet-Numero-1-8470.html
Aqua Allegoria Bouquet Numero 2,Guerlain,Thierry Wasser,2011.0,3.93,244,"['rose', 'fruity', 'tropical', 'iris', 'floral', 'fresh', 'powdery', 'violet']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Bouquet-Numero-2-12481.html
Aqua Allegoria Cherry Blossom,Guerlain,,2009.0,3.58,320,"['floral', 'fresh', 'fruity', 'green', 'citrus', 'fresh spicy']",female,weak,intimate,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Cherry-Blossom-5741.html
Aqua Allegoria Coconut Fizz,Guerlain,Delphine Jelk,2019.0,3.85,"1,675","['coconut', 'sweet', 'vanilla', 'floral', 'lactonic', 'fruity', 'tropical', 'citrus', 'woody', 'aquatic']",female,moderate,average,ok,"['Coconut Nectar', 'Bergamot']","['Water Fruit', 'Freesia']","['Tonka Bean', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Coconut-Fizz-53806.html
Aqua Allegoria Figue-Iris,Guerlain,Jean-Paul Guerlain,2008.0,3.97,551,"['violet', 'powdery', 'green', 'iris', 'fresh', 'woody', 'earthy', 'citrus', 'vanilla', 'floral']",female,moderate,average,ok,"['Grapefruit', 'Bergamot', 'Violet']","['Fig Leaf', 'Iris']","['Vanilla', 'Vetiver']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Figue-Iris-2636.html
Aqua Allegoria Flora Cherrysia,Guerlain,Thierry Wasser,2019.0,3.7,"1,135","['floral', 'aquatic', 'ozonic', 'fruity', 'fresh', 'powdery', 'musky', 'citrus', 'rose', 'violet']",female,moderate,average,ok,"['Watermelon', 'Calabrian bergamot']","['Rose', 'Pear', 'Cherry Blossom']","['Woody Notes', 'White Musk', 'Violet']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Cherrysia-53804.html
Aqua Allegoria Flora Cherrysia (Sakura Collection 2020),Guerlain,Thierry Wasser,2020.0,3.8,30,"['floral', 'aquatic', 'fruity', 'fresh', 'citrus', 'ozonic', 'woody', 'powdery', 'rose', 'violet']",female,moderate,average,,"['Watermelon', 'Bergamot']","['Rose', 'Pear', 'Cherry Blossom']","['Woodsy Notes', 'Musk', 'Violet']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Cherrysia-Sakura-Collection-2020-58847.html
Aqua Allegoria Flora Nerolia,Guerlain,Jean-Paul Guerlain,2000.0,3.85,274,"['white floral', 'citrus']",female,moderate,average,ok,"['Neroli', 'Petitgrain']","['Jasmine', 'Orange Blossom']",['Olibanum'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Nerolia-573.html
Aqua Allegoria Flora Nymphea,Guerlain,Thierry Wasser,2010.0,3.84,"1,522","['white floral', 'sweet', 'honey', 'green', 'citrus', 'musky']",female,moderate,average,ok,"['Red Berries', 'Green Notes']","['Syringa', 'Honey', 'Orange Blossom']","['Musk', 'Woody Notes']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Nymphea-7967.html
Aqua Allegoria Flora Rosa,Guerlain,Thierry Wasser,2013.0,3.96,658,"['rose', 'fruity', 'musky', 'sweet', 'powdery', 'fresh', 'iris', 'sour', 'floral']",female,moderate,average,ok,['Red Berries'],"['Rose', 'Iris']",['Musk'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Rosa-18061.html
Aqua Allegoria Flora Salvaggia,Guerlain,Delphine Jelk,2021.0,3.88,"1,713","['fresh', 'aquatic', 'violet', 'powdery', 'floral', 'ozonic', 'iris', 'musky', 'white floral', 'herbal']",female,moderate,average,ok,"['Melon', 'Watery Notes', 'Wildflowers', 'Violet']","['Solar Notes', 'Jasmine', 'Orange Blossom']","['White Musk', 'Iris', 'Violet']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Salvaggia-66359.html
Aqua Allegoria Florabloom,Guerlain,Delphine Jelk,2024.0,3.64,375,"['powdery', 'tuberose', 'tropical', 'sweet', 'violet', 'white floral', 'coconut', 'woody', 'musky', 'citrus']",female,moderate,average,ok,"['Mango', 'Bergamot', 'Lime']","['Violet', 'Rose', 'Iris', 'Tuberose']","['Musk', 'Sandalwood', 'Coconut']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Florabloom-89854.html
Aqua Allegoria Florabloom Forte,Guerlain,Delphine Jelk,2024.0,3.9,554,"['powdery', 'sweet', 'tropical', 'fruity', 'tuberose', 'white floral', 'violet', 'musky', 'coconut', 'woody']",female,moderate,average,ok,"['Mango', 'Almond', 'Mandarin Orange']","['Violet', 'Rose', 'Iris', 'Tuberose']","['Musk', 'Sandalwood', 'Moss', 'Coconut']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Florabloom-Forte-89855.html
Aqua Allegoria Foliflora,Guerlain,Jean-Paul Guerlain,2003.0,3.87,152,"['floral', 'powdery', 'citrus', 'amber', 'musky', 'white floral', 'sweet', 'fresh spicy', 'fruity', 'woody']",female,weak,intimate,,"['Neroli', 'Bergamot', 'Sweet Pea']","['Apricot', 'Gardenia', 'Freesia']","['Vanilla', 'Sandalwood', 'Angelica', 'Amber']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Foliflora-65.html
Aqua Allegoria Gentiana,Guerlain,,2001.0,4.01,319,"['citrus', 'sweet', 'floral', 'fresh spicy', 'aromatic', 'woody', 'powdery', 'musky']",unisex,moderate,average,ok,"['Bergamot', 'Grapefruit', 'Orange', 'Lime']","['Pear', 'Gentiana']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Gentiana-58.html
Aqua Allegoria Ginger Piccante,Guerlain,Delphine Jelk,2019.0,4.07,"1,017","['citrus', 'warm spicy', 'rose', 'fresh spicy', 'fresh', 'aromatic', 'floral', 'musky']",female,moderate,average,ok,"['Bergamot', 'Ginger', 'Lemon']","['Rose', 'Pepper']","['Cedar', 'White Musk']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Ginger-Piccante-53805.html
Aqua Allegoria Granada Salvia,Guerlain,Thierry Wasser,2020.0,4.06,"1,373","['woody', 'aromatic', 'fruity', 'citrus', 'fresh spicy', 'soft spicy', 'musky', 'herbal', 'rose', 'floral']",female,moderate,average,ok,"['Black Currant', 'Bergamot', 'Lemon']","['Rose', 'Pomegranate', 'Cypress', 'Sage']","['Patchouli', 'White Musk', 'Moss']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Granada-Salvia-58966.html
Aqua Allegoria Grosellina,Guerlain,Karine Dubreuil-Sereni,2005.0,4.02,969,"['fruity', 'citrus', 'sweet', 'fresh', 'soft spicy', 'sour', 'green']",female,moderate,average,ok,"['Bergamot', 'Mandarin Orange', 'Amalfi Lemon']","['Raspberry', 'Tea', 'Red Currant']",[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Grosellina-59.html
Aqua Allegoria Herba Fresca,Guerlain,Jean-Paul Guerlain,1999.0,4.09,"5,896","['green', 'aromatic', 'citrus', 'fresh spicy', 'fresh', 'floral']",unisex,moderate,average,ok,"['Clover', 'Lemon']","['Mint', 'Green Tea']","['Lily-of-the-Valley', 'Cyclamen']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Herba-Fresca-60.html
Aqua Allegoria Jasminora,Guerlain,Thierry Wasser,2011.0,3.99,877,"['white floral', 'floral', 'fresh', 'citrus', 'green']",female,moderate,average,ok,"['Cyclamen', 'Bergamot', 'Galbanum']","['Lily-of-the-Valley', 'Freesia', 'Jasmine']","['Musk', 'Amber']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Jasminora-11429.html
Aqua Allegoria Laurier - Reglisse,Guerlain,Jean-Paul Guerlain,2008.0,4.0,203,"['fresh spicy', 'citrus', 'aromatic', 'soft spicy', 'white floral', 'sweet', 'green', 'camphor', 'powdery', 'violet']",unisex,moderate,average,,"['Bergamot', 'Orange Blossom']","['Bay Leaf', 'Licorice']","['Violet', 'Amber', 'Galbanum']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Laurier-Reglisse-2635.html
Aqua Allegoria Lavande Velours,Guerlain,Jean-Paul Guerlain,1999.0,4.04,339,"['lavender', 'powdery', 'violet', 'iris', 'woody', 'aromatic', 'fresh spicy', 'floral', 'earthy', 'herbal']",unisex,long lasting,strong,ok,[],"['Lavender', 'Iris', 'Violet']","['Vanilla', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lavande-Velours-61.html
Aqua Allegoria Lemon Fresca,Guerlain,Jean-Paul Guerlain,2003.0,3.7,230,"['citrus', 'anis', 'aromatic', 'soft spicy']",unisex,weak,intimate,,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lemon-Fresca-574.html
Aqua Allegoria Lilia Bella,Guerlain,Jean-Paul Guerlain,2001.0,3.93,307,"['white floral', 'fresh', 'floral', 'green']",female,moderate,average,ok,[],"['Lily-of-the-Valley', 'Lilac']","['Rose', 'Jasmine']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lilia-Bella-62.html
Aqua Allegoria Limon Verde,Guerlain,Thierry Wasser,2014.0,3.9,"2,070","['citrus', 'sweet', 'green', 'fruity', 'conifer', 'tropical', 'vanilla', 'woody', 'sour']",unisex,moderate,average,ok,['Lime'],"['Fig', 'Tropical Fruit', 'Green Notes', 'Sugar Cane']",['Tonka Bean'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Limon-Verde-23369.html
Aqua Allegoria Lys Soleia,Guerlain,Thierry Wasser,2012.0,4.04,"1,646","['white floral', 'yellow floral', 'vanilla', 'sweet', 'green', 'tropical', 'soft spicy', 'tuberose', 'fresh', 'fruity']",female,moderate,average,ok,"['Amalfi Lemon', 'Bergamot', 'Palm Leaf']","['Lily', 'Tropical Fruit', 'Ylang-Ylang']","['Musk', 'Vanille', 'Tuberose']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lys-Soleia-14177.html
Aqua Allegoria Mandarine Basilic,Guerlain,Marie Salamagne,2007.0,4.12,"7,467","['citrus', 'fresh spicy', 'green', 'aromatic', 'fresh', 'sweet']",female,moderate,average,ok,"['Green Tea', 'Ivy', 'Orange Blossom', 'Bitter Orange', 'Clementine']","['Basil', 'Peony', 'Chamomile', 'Mandarin Orange']","['Sandalwood', 'Amber']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Mandarine-Basilic-2060.html
Aqua Allegoria Mentafollia,Guerlain,Jean-Paul Guerlain,2004.0,3.89,266,"['woody', 'citrus', 'green', 'white floral', 'rose', 'fresh', 'fresh spicy', 'floral']",unisex,moderate,average,ok,"['Grapefruit', 'Mandarin Orange']","['Jasmine', 'Rose', 'Green Tea']","['Woody Notes', 'Atlas Cedar']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Mentafollia-575.html
Aqua Allegoria Nerolia Bianca,Guerlain,Thierry Wasser,2013.0,3.85,"1,245","['citrus', 'white floral', 'fresh', 'fresh spicy']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Nerolia-Bianca-17512.html
Aqua Allegoria Nettare di Sole,Guerlain,Delphine Jelk,2021.0,3.7,"1,097","['white floral', 'citrus', 'floral', 'honey', 'sweet', 'aquatic', 'aldehydic', 'fresh', 'animalic']",female,moderate,average,ok,"['Calabrian bergamot', 'Watery Notes', 'Orange Blossom']","['Magnolia', 'Solar Notes', 'Rose', 'Jasmine Sambac']",['Honey'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Nettare-di-Sole-66360.html
Aqua Allegoria Orange Magnifica,Guerlain,Jean-Paul Guerlain,2005.0,3.72,182,"['citrus', 'sweet', 'white floral', 'amber']",female,moderate,intimate,ok,"['Clementine', 'Bergamot', 'Orange']","['Neroli', 'Jasmine']","['Cedar', 'Almond', 'Amber']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Orange-Magnifica-576.html
Aqua Allegoria Orange Soleia,Guerlain,Thierry Wasser,2020.0,4.05,"1,270","['citrus', 'fresh spicy', 'aromatic', 'green']",female,moderate,average,ok,"['Pink Pepper', 'Bergamot', 'Blood Orange']","['Mint', 'Petitgrain']","['Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Orange-Soleia-58967.html
Aqua Allegoria Pamplelune,Guerlain,Jean-Paul Guerlain,1999.0,3.96,"4,234","['citrus', 'aromatic', 'fresh spicy', 'green', 'woody']",female,moderate,average,ok,"['Bergamot', 'Grapefruit']","['Petitgrain', 'Neroli', 'Cassia']","['Patchouli', 'Vanilla']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pamplelune-57.html
Aqua Allegoria Passiflora,Guerlain,Thierry Wasser,2018.0,3.85,"1,196","['citrus', 'fresh', 'sweet', 'fruity', 'tropical']",female,moderate,average,ok,"['Aldehydes', 'Grapefruit', 'Mandarin Orange', 'Bergamot', 'Lemon']","['Water Notes', 'Orange Blossom', 'Green Notes', 'Ylang-Ylang', 'Passionfruit']",['White Musk'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Passiflora-48678.html
Aqua Allegoria Pera Granita,Guerlain,Thierry Wasser,2016.0,3.93,"2,508","['citrus', 'fruity', 'sweet', 'fresh', 'fresh spicy', 'aromatic', 'floral']",female,moderate,average,ok,"['Bergamot', 'Grapefruit', 'Lemon']","['Hedione', 'Osmanthus', 'Pear', 'Orange Blossom']","['Cedar', 'White Musk', 'Moss']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pera-Granita-35554.html
Aqua Allegoria Pivoine Magnifica,Guerlain,Karine Dubreuil-Sereni,2005.0,3.9,456,"['violet', 'floral', 'powdery', 'citrus', 'fresh', 'iris', 'woody', 'rose', 'fresh spicy', 'earthy']",female,moderate,average,ok,"['Pink Grapefruit', 'Bergamot', 'Violet']",['Peony'],"['Woodsy Notes', 'Iris']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pivoine-Magnifica-577.html
Aqua Allegoria Rosa Blanca,Guerlain,Thierry Wasser,2011.0,3.54,161,"['floral', 'rose', 'white floral', 'fruity', 'citrus']",,weak,average,,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Blanca-12575.html
Aqua Allegoria Rosa Fizz,Guerlain,,2017.0,3.98,120,"['rose', 'fruity', 'floral', 'fresh', 'citrus', 'musky', 'tropical', 'powdery', 'woody']",female,moderate,enormous,ok,"['Black Currant', 'Litchi', 'Mandarin Orange']","['Rose', 'Plum', 'Peony']","['White Musk', 'Sandalwood', 'Benzoin']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Fizz-43597.html
Aqua Allegoria Rosa Magnifica,Guerlain,Jean-Paul Guerlain,1999.0,4.1,268,"['rose', 'floral', 'violet', 'green', 'powdery', 'fresh spicy', 'iris', 'earthy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Magnifica-63.html
Aqua Allegoria Rosa Pop,Guerlain,Thierry Wasser,2016.0,3.88,609,"['floral', 'rose', 'fresh', 'violet', 'powdery', 'fruity', 'citrus', 'sweet', 'woody']",female,moderate,average,ok,"['Red Berries', 'Lemon']","['Peony', 'Rose', 'Violet']",['Woody Notes'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Pop-35553.html
Aqua Allegoria Rosa Rossa,Guerlain,Thierry Wasser,2018.0,3.86,"1,028","['rose', 'floral', 'fruity', 'fresh', 'citrus', 'woody', 'musky', 'tropical', 'aromatic']",female,moderate,average,ok,"['Black Currant', 'Litchi', 'Bergamot', 'Lemon']","['Rose', 'Peony']","['Cedar', 'Iso E Super', 'White Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Rossa-48710.html
Aqua Allegoria Rosa Rossa (A Chinese New Year Limited Edition),Guerlain,Thierry Wasser,2020.0,4.17,12,"['woody', 'rose', 'floral', 'citrus', 'fruity', 'musky', 'fresh', 'powdery', 'aromatic', 'tropical']",,,enormous,,"['Black Currant', 'Litchi', 'Bergamot', 'Lemon']","['Rose', 'Peony']","['Woody Notes', 'Cedar', 'Iso E Super', 'White Musk']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Rossa-A-Chinese-New-Year-Limited-Edition-58871.html
Aqua Allegoria Rosa Verde,Guerlain,Delphine Jelk,2025.0,3.47,49,"['green', 'aquatic', 'ozonic', 'citrus', 'fresh spicy', 'aromatic', 'rose', 'powdery', 'violet', 'floral']",female,moderate,average,overpriced,"['Mint', 'Cucumber', 'Bergamot']","['Pear', 'Rose', 'Violet']","['Chypre Notes', 'Musk', 'Iris']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Verde-102669.html
Aqua Allegoria Teazzurra,Guerlain,Thierry Wasser,2015.0,3.82,"1,664","['citrus', 'green', 'fresh', 'fresh spicy', 'herbal', 'aromatic', 'floral', 'white floral', 'ozonic']",female,moderate,average,ok,"['Grapefruit', 'Yuzu', 'Bergamot', 'Lemon']","['Chamomile', 'Jasmine', 'Green Tea']","['Calone', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Teazzurra-29396.html
Aqua Allegoria Tiare Mimosa,Guerlain,Sonia Constant,2009.0,3.86,851,"['white floral', 'powdery', 'yellow floral', 'citrus', 'sweet', 'musky', 'floral', 'vanilla', 'soft spicy', 'fruity']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Tiare-Mimosa-5742.html
Aqua Allegoria Tutti Kiwi,Guerlain,Jean-Paul Guerlain,2005.0,3.55,252,"['fruity', 'citrus', 'aromatic', 'green', 'woody', 'sweet', 'tropical', 'fresh', 'white floral']",female,moderate,average,,"['Rhubarb', 'Mandarin Orange', 'Lemon']","['Pelargonium', 'False Jasmine', 'Kiwi']","['Woodsy Notes', 'Bourbon Vanilla', 'Sandalwood']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Tutti-Kiwi-56.html
Aqua Allegoria Winter Delice,Guerlain,,2005.0,3.99,487,"['woody', 'amber', 'aromatic', 'balsamic', 'sweet', 'conifer', 'vanilla', 'fresh spicy', 'fresh']",unisex,moderate,average,ok,['Fir'],"['Resin', 'Pine']","['Sugar', 'Opoponax', 'Vanille']",https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Winter-Delice-578.html
Aqua Allegoria Ylang & Vanille,Guerlain,,1999.0,4.07,554,"['yellow floral', 'vanilla', 'sweet', 'floral', 'woody', 'warm spicy', 'white floral', 'powdery']",female,moderate,average,ok,"['Carnation', 'Ylang-Ylang']",['Jasmine'],['Vanilla'],https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Ylang-Vanille-64.html
Aroma Allegoria Aromaparfum Apaisant,Guerlain,Jean-Paul Guerlain,2002.0,4.19,155,"['yellow floral', 'floral', 'sweet', 'powdery', 'herbal', 'green', 'aromatic', 'vanilla']",female,moderate,enormous,,"['Wormwood', 'Freesia']","['Mimosa', 'Lime (Linden) Blossom', 'Chamomile', 'Ylang-Ylang']",['Vanilla'],https://www.fragrantica.com/perfume/Guerlain/Aroma-Allegoria-Aromaparfum-Apaisant-5845.html
Aroma Allegoria Aromaparfum Vitalising,Guerlain,,2002.0,4.02,57,"['citrus', 'green', 'fresh', 'fresh spicy', 'warm spicy', 'woody', 'white floral', 'fruity']",,moderate,enormous,,"['Green Notes', 'Bergamot', 'Citruses']","['Tea', 'Jasmine', 'Peach']","['Woodsy Notes', 'Saffron']",https://www.fragrantica.com/perfume/Guerlain/Aroma-Allegoria-Aromaparfum-Vitalising-5846.html
Aroma Allegoria Exalting Aromaparfum,Guerlain,,2002.0,4.4,137,"['warm spicy', 'aromatic', 'woody', 'cinnamon', 'vanilla', 'fresh spicy', 'citrus', 'powdery', 'sweet']",female,long lasting,strong,ok,"['Bitter Orange', 'Cinnamon', 'Bergamot', 'Cypress']","['Coriander', 'Cardamom', 'Neroli', 'Virginia Cedar']","['Vanilla', 'Tonka Bean', 'Sandalwood', 'Pepper']",https://www.fragrantica.com/perfume/Guerlain/Aroma-Allegoria-Exalting-Aromaparfum-5844.html
