nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Tea Tonique 33765.html,Miller Harris,Lyn Harris,2015.0,4.09,667,"['citrus', 'fresh spicy', 'aromatic', 'green', 'fresh', 'leather', 'floral', 'woody', 'smoky', 'musky']",unisex,moderate,average,ok,"['Bergamot', 'Lemon', 'Petitgrain']","['Nutmeg', 'Peach Blossom', 'Tea']","['Birch', 'Mate', 'Musk']",https://www.fragrantica.com/perfume/Miller-Harris/Tea-Tonique-33765.html
Terre de Bois 4807.html,Miller Harris,Lyn Harris,2000.0,3.98,170,"['aromatic', 'citrus', 'woody', 'green', 'herbal', 'soft spicy', 'fresh spicy', 'earthy']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Miller-Harris/Terre-de-Bois-4807.html
Un Petit Rien 50148.html,Miller Harris,Lyn Harris,2010.0,4.15,20,"['mossy', 'musky', 'earthy', 'powdery', 'citrus', 'white floral', 'woody', 'fresh']",unisex,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Miller-Harris/Un-Petit-Rien-50148.html
Velvet Cherry 63318.html,Miller Harris,,2020.0,3.8,49,"['woody', 'cherry', 'sweet', 'earthy', 'leather', 'powdery', 'almond', 'warm spicy', 'animalic', 'nutty']",unisex,long lasting,average,ok,"['Honey', 'Saffron', 'Almond', 'Ambergris']","['Vanilla', 'Cherry', 'Cashmeran', 'Heliotrope', 'Violet', 'Cypriol Oil or Nagarmotha']","['Musk', 'Patchouli', 'Leather', 'Vetiver']",https://www.fragrantica.com/perfume/Miller-Harris/Velvet-Cherry-63318.html
Vetiver Bourbon 16526.html,Miller Harris,,,4.39,41,"['earthy', 'woody', 'mossy', 'aromatic', 'patchouli']",,eternal,enormous,,['Vetiver'],['Patchouli'],"['Musk', 'Amber', 'Oakmoss']",https://www.fragrantica.com/perfume/Miller-Harris/Vetiver-Bourbon-16526.html
Vetiver Insolent 35883.html,Miller Harris,Mathieu Nardin,2016.0,4.15,392,"['aromatic', 'earthy', 'woody', 'fresh spicy', 'warm spicy', 'amber', 'iris', 'balsamic']",male,long lasting,average,ok,"['Cardamom', 'elemi', 'Black Pepper', 'Bergamot']","['Lavender', 'Amber', 'Iris']","['Tonka Bean', 'Oakmoss', 'Vetiver']",https://www.fragrantica.com/perfume/Miller-Harris/Vetiver-Insolent-35883.html
Violet Ida 53638.html,Miller Harris,,2019.0,4.09,406,"['powdery', 'vanilla', 'iris', 'violet', 'almond']",female,moderate,average,ok,"['Bergamot', 'Carrot Seeds']","['Heliotrope', 'Iris']","['Vanilla', 'Liquidambar']",https://www.fragrantica.com/perfume/Miller-Harris/Violet-Ida-53638.html
Hidden on the Rooftops 51609.html,Miller Harris,Bertrand Duchaufour,2018.0,3.94,120,"['sweet', 'citrus', 'white floral', 'fresh spicy', 'powdery', 'musky', 'green', 'woody', 'aromatic', 'floral']",unisex,moderate,average,ok,"['Bergamot', 'Lime', 'Black Pepper', 'Angelica', 'Violet Leaf', 'Red Berries', 'Clary Sage']","['Syringa', 'Tea', 'Turkish Rose', 'Privet', 'Honeysuckle', 'Pollen', 'Honey']","['Driftwood', 'Sandalwood', 'Ambergris', 'Musk', 'Vetiver']",https://www.fragrantica.com/perfume/Miller-Harris/Hidden-on-the-Rooftops-51609.html
Lost In The City 51611.html,Miller Harris,Mathieu Nardin,2018.0,3.92,185,"['aromatic', 'fruity', 'fresh spicy', 'rose', 'green', 'musky', 'citrus', 'floral', 'powdery']",female,moderate,average,ok,"['Angelica', 'Bergamot', 'Black Currant']","['Rose', 'Rhubarb', 'Geranium']","['Amber', 'Musk', 'Earl Grey Tea']",https://www.fragrantica.com/perfume/Miller-Harris/Lost-In-The-City-51611.html
Wander Through The Parks 51610.html,Miller Harris,Mathieu Nardin,2018.0,4.07,183,"['green', 'fruity', 'aromatic', 'woody', 'citrus', 'sweet', 'ozonic', 'aquatic']",unisex,moderate,average,ok,"['Grapefruit', 'Mandarin Orange', 'Black Currant', 'Red Berries']","['Nettle', 'Galbanum', 'Fig', 'Indian Tuberose']","['Violet Leaf', 'Musk', 'Patchouli', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Miller-Harris/Wander-Through-The-Parks-51610.html
La Feuille 23218.html,Miller Harris,,2013.0,4.27,175,"['aromatic', 'green', 'fresh spicy', 'mossy', 'woody', 'earthy', 'citrus', 'rose']",unisex,long lasting,average,ok,"['Galbanum', 'Citruses', 'Tomato Leaf']",['Rose'],"['Oakmoss', 'Cedar']",https://www.fragrantica.com/perfume/Miller-Harris/La-Feuille-23218.html
Le Cedre 44177.html,Miller Harris,Mathieu Nardin,2017.0,4.28,100,"['woody', 'powdery', 'musky', 'fresh spicy', 'sweet', 'yellow floral', 'floral', 'soft spicy', 'amber']",unisex,moderate,average,ok,"['Incense', 'Pepper', 'Pink Pepper']","['Mimosa', 'Orchid']","['Musk', 'Woody Notes', 'Cashmere Wood', 'Cedar']",https://www.fragrantica.com/perfume/Miller-Harris/Le-Cedre-44177.html
Le Jasmin 23219.html,Miller Harris,,2013.0,3.93,111,"['citrus', 'white floral', 'aromatic', 'fresh spicy', 'woody']",unisex,moderate,average,ok,"['Bergamot', 'Lemon', 'Lavender', 'Mandarin Orange', 'Rosemary']","['Ylang-Ylang', 'Orange Blossom', 'Jasmine']","['Musk', 'Oakmoss', 'Cedar']",https://www.fragrantica.com/perfume/Miller-Harris/Le-Jasmin-23219.html
Tuberosa 23220.html,Miller Harris,,2013.0,4.0,102,"['white floral', 'tuberose', 'animalic', 'amber']",female,long lasting,strong,ok,"['Tuberose', 'Indole']","['Jasmine Sambac', 'Benzoin', 'Turkish Rose']","['Musk', 'Ylang-Ylang', 'Mandarin Orange']",https://www.fragrantica.com/perfume/Miller-Harris/Tuberosa-23220.html
Verger 23221.html,Miller Harris,,2013.0,4.21,39,"['green', 'aromatic', 'woody', 'fresh spicy', 'earthy', 'fruity', 'fresh']",,moderate,average,,['Apple'],"['Basil', 'Damask Rose', 'Green Leaves']",['Vetiver'],https://www.fragrantica.com/perfume/Miller-Harris/Verger-23221.html
Veti Vert 23222.html,Miller Harris,,2013.0,4.11,45,"['citrus', 'aromatic', 'fresh spicy', 'woody', 'earthy', 'green']",,moderate,average,,"['Bergamot', 'Grapefruit', 'Lemon', 'Petitgrain']","['Nutmeg', 'Lavender']",['Vetiver'],https://www.fragrantica.com/perfume/Miller-Harris/Veti-Vert-23222.html
Oud Eclat 69201.html,Miller Harris,Emilie Bouge,2021.0,3.81,122,"['fresh spicy', 'sweet', 'woody', 'oud', 'aromatic', 'floral', 'balsamic', 'conifer', 'fresh', 'amber']",unisex,long lasting,average,ok,"['Marigold', 'Agarwood (Oud)', 'Cashmere Wood']","['Nutmeg', 'Amber', 'Balsam Fir', 'Floral Notes']","['Musk', 'Moss', 'Leather', 'Sugar']",https://www.fragrantica.com/perfume/Miller-Harris/Oud-Eclat-69201.html
Scherzo 49608.html,Miller Harris,Mathieu Nardin,2018.0,4.05,807,"['oud', 'rose', 'sweet', 'fresh spicy', 'patchouli', 'amber', 'citrus', 'woody', 'warm spicy', 'herbal']",female,long lasting,average,ok,"['Tangerine', 'Artemisia']","['Olibanum', 'Narcissus', 'Rose', 'Pitosporum']","['Sweet Notes', 'Vanilla', 'Patchouli', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Miller-Harris/Scherzo-49608.html
Tender 49609.html,Miller Harris,Bertrand Duchaufour,2018.0,4.0,203,"['floral', 'woody', 'warm spicy', 'rose', 'leather', 'amber', 'fresh', 'aromatic', 'green', 'fresh spicy']",female,long lasting,average,ok,"['Hyacinth', 'Ink', 'Aldehydes', 'Pink Pepper', 'Tulip', 'Cinammon']","['Rose', 'Cyclamen', 'Saffron', 'Peony']","['Olibanum', 'Styrax', 'Patchouli', 'Vanilla', 'Woody Notes', 'Musk', 'Leather']",https://www.fragrantica.com/perfume/Miller-Harris/Tender-49609.html
Cuir d Oranger 16312.html,Miller Harris,Lyn Harris,,3.95,22,"['white floral', 'citrus', 'woody', 'leather']",,,average,,"['Petitgrain Paraguay', 'Neroli', 'Orange Blossom']","['Egyptian Jasmine', 'Orris']","['Birch', 'Oakmoss', 'Patchouli', 'Rock rose']",https://www.fragrantica.com/perfume/Miller-Harris/Cuir-d-Oranger-16312.html
La Pluie 13409.html,Miller Harris,,2011.0,4.04,386,"['white floral', 'yellow floral', 'woody', 'aromatic', 'sweet', 'citrus', 'vanilla', 'lavender', 'earthy', 'floral']",female,moderate,average,ok,"['Wheat', 'Bergamot', 'Lavender', 'Tangerine']","['Ylang-Ylang', 'Jasmine', 'Cassia Bourbon', 'African Orange Flower', 'White Flowers']","['Vanille', 'Vetiver']",https://www.fragrantica.com/perfume/Miller-Harris/La-Pluie-13409.html
Terre d Iris 8312.html,Miller Harris,,2000.0,3.97,268,"['citrus', 'woody', 'iris', 'aromatic', 'fresh spicy', 'earthy', 'powdery', 'mossy', 'white floral', 'fresh']",unisex,moderate,average,ok,"['Bergamot', 'Grapefruit', 'Bitter Orange']","['Rose', 'African Orange Flower', 'Sage', 'Rosemary']","['oak moss', 'Patchouli', 'Orris', 'Fir', 'Resin', 'Iris']",https://www.fragrantica.com/perfume/Miller-Harris/Terre-d-Iris-8312.html
Essential 31787.html,Paul Smith,Hamid Merati-Kashani,2015.0,3.48,50,"['woody', 'aromatic', 'fresh spicy', 'lavender', 'ozonic', 'patchouli', 'citrus', 'warm spicy', 'earthy']",male,moderate,average,good value,['Ozonic notes'],"['Lavender', 'Sage', 'Rosemary', 'Orange']","['Musk', 'Patchouli', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Essential-31787.html
Paul Smith Extreme Man 1959.html,Paul Smith,Marie-Aude Couture,2003.0,3.83,484,"['fresh spicy', 'aromatic', 'citrus', 'woody', 'warm spicy']",male,moderate,average,good value,"['Bergamot', 'Cardamom', 'Lemon']","['Nutmeg', 'Geranium', 'Rosemary']","['Brazilian Rosewood', 'Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Extreme-Man-1959.html
Paul Smith Extreme Sport 25815.html,Paul Smith,,2014.0,3.53,30,"['citrus', 'fresh spicy', 'fresh', 'aromatic']",,moderate,average,,"['Mint', 'Citruses', 'Lemon']","['Lavender', 'Pepper', 'Geranium']","['Incense', 'Tonka Bean', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Extreme-Sport-25815.html
Paul Smith Extreme Woman 1960.html,Paul Smith,Antoine Maisondieu,2003.0,3.76,461,"['woody', 'aromatic', 'green', 'fruity', 'floral', 'powdery', 'soft spicy', 'citrus', 'earthy', 'fresh']",female,moderate,average,good value,"['Bergamot', 'Black Currant', 'Green Tea', 'Mandarin Orange']","['Musk', 'Freesia', 'Lily-of-the-Valley', 'Cassia']","['Patchouli', 'Sandalwood', 'Amber', 'Vetiver', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Extreme-Woman-1960.html
Paul Smith Floral 2525.html,Paul Smith,Laurent Bruyere,2005.0,3.97,224,"['citrus', 'floral', 'sweet', 'warm spicy', 'amber', 'vanilla', 'fresh', 'powdery', 'musky', 'aquatic']",female,moderate,average,good value,"['Sweet Orange', 'Ginger', 'Water Lily', 'Pink Grapefruit']","['White Magnolia', 'Osmanthus', 'Orchid']","['Musk', 'Tonka Bean', 'Amber', 'Exotic Woods']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Floral-2525.html
Paul Smith Hello You 50040.html,Paul Smith,Dominique Ropion,2018.0,3.69,42,"['aromatic', 'citrus', 'woody', 'soft spicy', 'lavender', 'fresh spicy', 'patchouli', 'earthy', 'herbal', 'amber']",male,moderate,strong,good value,"['Coriander', 'Bergamot', 'Yellow Mandarin']","['Lavender', 'Apple', 'Pink Pepper']","['Labdanum', 'Patchouli', 'Vetiver']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Hello-You-50040.html
Paul Smith London Men 2526.html,Paul Smith,Antoine Lie,2004.0,4.21,269,"['aromatic', 'green', 'woody', 'powdery', 'violet', 'amber', 'fresh spicy', 'vanilla', 'citrus', 'lavender']",male,moderate,average,great value,"['Green Mandarin', 'Violet Leaf', 'Mint', 'Orange', 'Violet']","['Lavender', 'Jasmine', 'Vetiver']","['Tonka Bean', 'Amber', 'Australian Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-London-Men-2526.html
Paul Smith London Women 2527.html,Paul Smith,Jean-Pierre Bethouart,2004.0,4.02,340,"['vanilla', 'powdery', 'floral', 'green', 'citrus', 'soft spicy', 'patchouli', 'almond', 'white floral', 'anis']",female,moderate,average,ok,"['Lime', 'Neroli', 'Anise', 'Lilac']","['Patchouli', 'Jasmine']","['Heliotrope', 'Vanilla', 'Green Notes']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-London-Women-2527.html
Paul Smith Man 6273.html,Paul Smith,Nathalie Lorson,2009.0,4.12,257,"['powdery', 'amber', 'violet', 'iris', 'citrus', 'warm spicy', 'woody', 'smoky', 'floral', 'balsamic']",male,long lasting,average,good value,"['Bergamot', 'Star Anise', 'Yuzu']","['Incense', 'Patchouli']","['Orris Root', 'Tonka Bean', 'Violet']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Man-6273.html
Paul Smith Man 2 9752.html,Paul Smith,,,3.69,93,"['woody', 'warm spicy', 'fresh spicy', 'musky', 'powdery', 'cinnamon', 'aromatic', 'amber', 'balsamic', 'citrus']",male,moderate,average,good value,"['Cardamom', 'Grapefruit', 'Mandarin Orange', 'Granny Smith apple']","['Cinnamon', 'Lavender', 'Nutmeg', 'Cashmere Wood']","['Virginia Cedar', 'Tonka Bean', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Man-2-9752.html
Paul Smith Men 2528.html,Paul Smith,Alain Astori,2000.0,3.96,452,"['fresh spicy', 'aromatic', 'green', 'citrus', 'ozonic', 'aquatic', 'woody', 'herbal', 'earthy', 'musky']",male,moderate,average,good value,"['Basil', 'Bergamot', 'Orange', 'Lavender']","['Ginger Leaf', 'Violet Leaf', 'Hiacynth', 'Geranium']","['Musk', 'Oakmoss', 'Sandalwood', 'Vetiver']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Men-2528.html
Paul Smith Story 2523.html,Paul Smith,Natalie Gracia-Cetto,2006.0,4.11,313,"['woody', 'citrus', 'aromatic', 'green', 'earthy', 'fresh', 'fresh spicy', 'ozonic', 'powdery', 'musky']",male,moderate,average,ok,"['Bergamot', 'Grapefruit', 'Ivy']","['Rose Petals', 'Jasmine']","['Musk', 'Amber', 'Cedar', 'Tahitian Vetiver']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Story-2523.html
Paul Smith Sunshine Edition for Men 2010 9116.html,Paul Smith,,2010.0,4.33,18,"['citrus', 'fresh spicy', 'aromatic', 'fruity', 'tropical', 'woody']",,,,,"['Coriander', 'Grapefruit', 'Pepper']","['Nutmeg', 'Carambola (Star Fruit)', 'Coriander']","['Incense', 'Oakmoss', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Men-2010-9116.html
Paul Smith Sunshine Edition For Men 2011 11657.html,Paul Smith,,2011.0,4.32,19,"['fresh spicy', 'citrus', 'woody', 'aromatic', 'fruity', 'mossy', 'amber', 'warm spicy', 'smoky', 'tropical']",,,,,"['Coriander', 'Grapefruit', 'Pepper']","['Nutmeg', 'Carambola (Star Fruit)']","['oak moss', 'Incense', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-For-Men-2011-11657.html
Paul Smith Sunshine Edition for Men 2012 14894.html,Paul Smith,,2012.0,4.15,13,"['fresh spicy', 'woody', 'aromatic', 'citrus', 'amber', 'mossy', 'earthy', 'warm spicy']",,,,,"['Coriander', 'Grapefruit', 'Pepper']","['Nutmeg', 'Carambola (Star Fruit)', 'Cedar']","['Olibanum', 'Oakmoss']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Men-2012-14894.html
Paul Smith Sunshine Edition for Men 2013 18584.html,Paul Smith,,2013.0,3.5,6,"['fresh spicy', 'citrus', 'woody', 'aromatic', 'fruity', 'mossy', 'amber', 'tropical', 'earthy', 'warm spicy']",,,,,"['Coriander', 'Grapefruit', 'Pepper']","['Nutmeg', 'Carambola (Star Fruit)', 'Cedar']","['Olibanum', 'Moss', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Men-2013-18584.html
Paul Smith Sunshine Edition for Men 2014 26356.html,Paul Smith,,2014.0,3.88,8,"['citrus', 'fruity', 'fresh spicy', 'tropical', 'woody', 'amber', 'aromatic', 'smoky', 'warm spicy', 'balsamic']",,,average,,"['Coriander', 'Grapefruit', 'Pepper']","['Nutmeg', 'Carambola (Star Fruit)', 'Cedar']","['Incense', 'Moss']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Men-2014-26356.html
Paul Smith Sunshine Edition for Women 2010 9115.html,Paul Smith,,2010.0,3.89,9,"['citrus', 'rose', 'floral', 'fresh spicy', 'woody', 'aromatic', 'powdery', 'musky']",,,,,"['Bergamot', 'Peach', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony', 'Jasmine']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Women-2010-9115.html
Paul Smith Sunshine Edition For Women 2011 11658.html,Paul Smith,,2011.0,4.43,7,"['citrus', 'woody', 'floral', 'rose', 'fresh spicy', 'aromatic', 'powdery', 'fresh']",,,,,"['Bergamot', 'Grapefruit', 'Peach']","['Rose', 'Peony', 'Jasmine']","['Virginia Cedar', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-For-Women-2011-11658.html
Paul Smith Sunshine Edition for Women 2012 14893.html,Paul Smith,,2012.0,4.25,12,"['citrus', 'white floral', 'musky', 'woody', 'powdery', 'ozonic', 'fresh spicy', 'sweet', 'aquatic', 'fruity']",,,average,,"['Grapefruit', 'Peach', 'Watermelon', 'Lime']","['Rose', 'Peony', 'Jasmine', 'Ginger flower', 'Gardenia', 'Tiare Flower']","['Sandalwood', 'Musk', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Women-2012-14893.html
Paul Smith Sunshine Edition for Women 2013 18585.html,Paul Smith,,2013.0,4.25,4,"['citrus', 'floral', 'rose', 'fresh', 'fresh spicy', 'aromatic']",,,,,"['Bergamot', 'Pink Grapefruit']","['Rose', 'Peony', 'Jasmine']","['White Musk', 'Woody Notes']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Women-2013-18585.html
Paul Smith Sunshine Edition for Women 2014 26357.html,Paul Smith,,2014.0,3.5,12,"['fruity', 'sweet', 'fresh', 'floral', 'rose', 'white floral', 'musky', 'powdery']",,,,,"['Peach', 'Grapes', 'Red Berries']","['Bulgarian Rose', 'Peony', 'Jasmine']",['White Musk'],https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-Edition-for-Women-2014-26357.html
Paul Smith Sunshine for Men 2015 30599.html,Paul Smith,,2015.0,3.82,11,"['fresh spicy', 'woody', 'aromatic', 'fruity', 'musky', 'amber', 'warm spicy', 'tropical', 'powdery', 'smoky']",,,average,,"['Coriander', 'Black Pepper']","['Coriander', 'Carambola (Star Fruit)', 'Nutmeg']","['Incense', 'Musk', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-for-Men-2015-30599.html
Paul Smith Sunshine For Men 2016 37832.html,Paul Smith,Anne Flipo,2016.0,4.31,16,"['citrus', 'fresh spicy', 'aromatic', 'soft spicy', 'anis', 'woody', 'fruity', 'tropical', 'sweet']",,moderate,,,"['Grapefruit', 'Coriander Leaf', 'Black Pepper']","['Coriander', 'Carambola (Star Fruit)', 'Nutmeg']","['Olibanum', 'Moss', 'Anise', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-For-Men-2016-37832.html
Paul Smith Sunshine For Men 2017 46494.html,Paul Smith,,2017.0,4.56,9,"['fresh spicy', 'woody', 'aromatic', 'amber', 'fruity', 'citrus', 'tropical', 'soft spicy', 'warm spicy']",,,,,"['Grapefruit', 'Coriander Leaf', 'Black Pepper']","['Coriander', 'Carambola (Star Fruit)', 'Nutmeg']","['Olibanum', 'Moss', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-For-Men-2017-46494.html
Paul Smith Sunshine for Women 2015 30598.html,Paul Smith,,2015.0,3.67,3,"['citrus', 'rose', 'powdery', 'fruity', 'floral', 'woody', 'fresh spicy', 'musky', 'aromatic', 'sweet']",,,enormous,,"['Bergamot', 'Peach', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony', 'Jasmine']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-for-Women-2015-30598.html
Paul Smith Sunshine For Women 2016 37831.html,Paul Smith,Vincent Schaller,2016.0,3.67,3,"['citrus', 'white floral', 'floral', 'rose', 'powdery', 'woody', 'fruity', 'fresh spicy', 'aromatic', 'fresh']",,,,,"['Bergamot', 'Peach', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony', 'Jasmine']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-For-Women-2016-37831.html
Paul Smith Sunshine For Women 2017 46495.html,Paul Smith,,2017.0,3.67,3,"['citrus', 'floral', 'rose', 'powdery', 'white floral', 'fresh', 'woody', 'fruity', 'musky', 'fresh spicy']",,,,,"['Bergamot', 'Peach', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony', 'Jasmine']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Sunshine-For-Women-2017-46495.html
Paul Smith Women 2524.html,Paul Smith,Nathalie Lorson,2000.0,3.73,386,"['citrus', 'woody', 'floral', 'aromatic', 'rose', 'green', 'fresh spicy', 'fruity', 'soft spicy', 'sweet']",female,moderate,average,good value,"['Bergamot', 'Pink Pepper', 'Clementine', 'Pear Leaf', 'Mandarin Orange', 'Black Currant']","['Geranium', 'Rose', 'Green Tea', 'Freesia', 'Lily-of-the-Valley']","['Tonka Bean', 'Patchouli', 'Vetiver', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Women-2524.html
Sunshine Edition for Men 2976.html,Paul Smith,,2008.0,4.27,11,"['fresh spicy', 'woody', 'aromatic', 'warm spicy', 'citrus', 'amber', 'mossy']",,,,,"['Coriander', 'Grapefruit', 'Pepper']",['Nutmeg'],"['Olibanum', 'Oakmoss', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Sunshine-Edition-for-Men-2976.html
Sunshine Edition for Women 2975.html,Paul Smith,,2008.0,3.73,11,"['citrus', 'fresh spicy', 'white floral', 'musky', 'floral', 'aromatic', 'rose']",,,,,"['Bergamot', 'Grapefruit', 'Lime']","['Rose', 'Peony', 'Jasmine', 'Pepper', 'Tiare Flower']",['Musk'],https://www.fragrantica.com/perfume/Paul-Smith/Sunshine-Edition-for-Women-2975.html
Sunshine Edition for Women 2019 75652.html,Paul Smith,,2019.0,3.5,2,"['citrus', 'floral', 'rose', 'powdery', 'woody', 'white floral', 'musky', 'fresh', 'fresh spicy', 'fruity']",,,,,"['Bergamot', 'Peach', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony', 'Jasmine']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Sunshine-Edition-for-Women-2019-75652.html
Optimistic for Her 11386.html,Paul Smith,Francoise Caron,2011.0,3.3,90,"['fruity', 'sweet', 'citrus', 'fresh spicy']",female,moderate,average,,"['Grapefruit', 'Red Berries', 'Pink Pepper']","['Sweet Pea', 'Cranberry', 'Litchi']","['Orris', 'Macarons', 'Raspberry']",https://www.fragrantica.com/perfume/Paul-Smith/Optimistic-for-Her-11386.html
Optimistic for Him 11387.html,Paul Smith,Nathalie Feisthauer,2011.0,3.81,67,"['aromatic', 'fresh spicy', 'citrus', 'herbal', 'warm spicy', 'woody', 'fresh', 'soft spicy']",,long lasting,average,,"['Cardamom', 'Citruses', 'Pepper', 'Mandarin Orange']","['Geranium', 'Sea Notes', 'Sage']","['Virginia Cedar', 'Amber', 'Vetiver']",https://www.fragrantica.com/perfume/Paul-Smith/Optimistic-for-Him-11387.html
Paul Smith Rose 2522.html,Paul Smith,Antoine Maisondieu,2007.0,4.19,"1,921","['rose', 'floral', 'green', 'powdery', 'violet', 'musky', 'fresh']",female,moderate,average,good value,"['Violet', 'Rose', 'Green Tea']","['Turkish Rose', 'Magnolia']","['Musk', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-2522.html
Paul Smith Rose 2013 17748.html,Paul Smith,,2013.0,4.39,31,"['rose', 'floral', 'woody', 'musky', 'aquatic', 'fresh', 'powdery', 'citrus']",,weak,intimate,,[],[],[],https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-2013-17748.html
Paul Smith Rose 2018 50115.html,Paul Smith,,2018.0,4.0,5,"['fruity', 'rose', 'powdery', 'woody', 'floral', 'citrus', 'musky', 'violet', 'aromatic', 'fresh spicy']",,,,,"['Apricot', 'Bergamot', 'Black Currant']","['Tea Rose', 'Violet', 'Strawberry']","['White Musk', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-2018-50115.html
Paul Smith Rose Limited Edition 25047.html,Paul Smith,,2014.0,4.09,32,"['fruity', 'rose', 'floral', 'woody', 'powdery', 'musky', 'sweet', 'soft spicy']",,,enormous,,"['Apricot', 'Black Currant', 'Bergamot']","['Tea Rose', 'Big Strawberry', 'Osmanthus']","['White Musk', 'Amber', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-Limited-Edition-25047.html
Paul Smith Rose Limited Edition 2017 44899.html,Paul Smith,,2017.0,4.5,8,"['rose', 'powdery', 'violet', 'woody', 'floral', 'green', 'fresh', 'musky']",,,average,,['Green Tea'],"['Rose', 'Violet', 'Turkish Rose']","['Musk', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-Limited-Edition-2017-44899.html
Paul Smith Rose Romantic Edition 39515.html,Paul Smith,Antoine Maisondieu,2016.0,4.21,14,"['rose', 'citrus', 'floral']",,,average,,"['Apple', 'Lemon', 'Pink Pepper']","['Bulgarian Rose', 'Rose', 'Violet', 'Magnolia']","['White Musk', 'Amber', 'Cedar']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-Romantic-Edition-39515.html
Paul Smith Rose Summer Edition 7504.html,Paul Smith,Antoine Maisondieu,2010.0,4.32,41,"['powdery', 'ozonic', 'rose', 'violet', 'aquatic', 'green', 'woody', 'fresh', 'floral', 'fruity']",,,average,,"['Cassis', 'Violet', 'Watermelon']","['Iris', 'Tea', 'Tincture of Rose']","['Musk', 'Amber', 'Sandalwood']",https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Rose-Summer-Edition-7504.html
